amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,hour_of_day,day_of_week
26127.63,0.0,0.0,296162.44,322290.07,0,0,1,0,0,0,12,0
562629.04,60207.0,0.0,265786.42,828415.46,0,0,1,0,0,0,11,0
219178.49,219178.49,0.0,0.0,0.0,1,0,0,0,0,1,15,4
114684.05,181120.0,295804.05,343983.12,229299.07,0,1,0,0,0,0,16,0
60018.04,107074.0,47055.96,279559.08,339577.12,0,0,1,0,0,0,17,5
59387.87,16781.43,0.0,186055.67,245443.54,0,0,1,0,0,0,20,3
199037.26,3338419.53,3537456.79,1009624.82,810587.55,0,1,0,0,0,0,13,0
10000000.0,19033760.73,9033760.73,0.0,0.0,1,0,0,0,0,1,1,3
1808613.93,49908.77,0.0,2427756.2,4236370.13,0,0,0,0,0,1,1,4
36023.51,5337.0,0.0,0.0,0.0,0,0,0,0,1,0,10,0
48407.31,10796.0,0.0,0.0,0.0,0,0,0,0,1,0,13,3
115076.29,300397.0,185320.71,0.0,115076.29,0,0,1,0,0,0,19,5
335307.78,0.0,0.0,740472.75,1075780.53,0,0,1,0,0,0,19,2
296024.62,2900795.28,3196819.89,784766.66,488742.04,0,1,0,0,0,0,17,1
112280.88,0.0,0.0,40512.49,152793.36,1,0,1,0,0,0,11,1
120127.42,0.0,0.0,3241635.05,3361762.47,0,0,1,0,0,0,10,5
47221.6,23675.0,0.0,0.0,47221.6,0,0,1,0,0,0,20,2
99351.57,1343235.67,1442587.24,1056648.45,957296.88,0,1,0,0,0,0,14,2
132439.68,297805.0,165365.32,0.0,132439.68,0,0,1,0,0,0,15,1
140239.21,0.0,0.0,2133403.26,2273642.47,0,0,1,0,0,0,14,6
47565.06,41310.0,88875.06,0.0,0.0,0,1,0,0,0,0,19,2
76351.77,106564.0,30212.23,0.0,76351.77,0,0,1,0,0,0,13,4
230045.47,8549133.84,8779179.31,6025203.38,5795157.91,0,1,0,0,0,0,17,6
246533.34,201213.0,0.0,3602149.24,3848682.57,0,0,1,0,0,0,12,5
490845.57,5939269.76,6430115.33,574677.74,83832.17,0,1,0,0,0,0,18,1
147048.27,8574.0,0.0,443499.69,590547.95,0,0,1,0,0,0,14,1
118657.05,1907.37,0.0,1137138.6,1255795.65,0,0,1,0,0,0,20,0
265755.23,23677127.94,23942883.17,1303098.89,1323847.73,0,1,0,0,0,0,19,0
352647.33,0.0,0.0,1104615.06,1457262.39,0,0,1,0,0,0,21,0
395631.07,17920.0,0.0,1816961.87,2212592.94,0,0,0,0,0,1,14,2
76710.9,0.0,0.0,1647960.25,1724671.15,0,0,1,0,0,0,11,0
184406.46,18108.0,0.0,1909056.42,2093462.88,0,0,1,0,0,0,15,6
189616.31,0.0,0.0,479616.04,669232.35,0,0,1,0,0,0,11,6
815384.83,815384.83,0.0,1620575.26,2435960.09,1,0,1,0,0,0,7,2
282703.28,20518459.31,20801162.59,1165702.98,882999.69,0,1,0,0,0,0,11,0
23480.43,164940.0,141459.57,0.0,0.0,0,0,0,0,1,0,20,2
13861.64,0.0,0.0,0.0,0.0,0,0,0,0,1,0,16,2
10998.35,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,3
60958.89,8222.0,0.0,41711.51,102670.4,0,0,1,0,0,0,9,2
587764.2,181427.0,0.0,0.0,587764.2,0,0,1,0,0,0,12,1
357955.27,49675.0,0.0,112132.08,517914.95,0,0,1,0,0,0,12,1
152940.48,156.0,0.0,68077.48,221017.96,0,0,1,0,0,0,15,0
169941.73,169941.73,0.0,0.0,169941.73,1,0,1,0,0,0,4,0
439300.33,0.0,0.0,530695.52,969995.85,0,0,1,0,0,0,17,6
23220.57,9926.0,0.0,0.0,0.0,0,0,0,0,1,0,21,6
395006.07,4639.0,0.0,0.0,395006.07,0,0,1,0,0,0,18,2
232435.17,3974.0,0.0,678951.71,911386.88,0,0,1,0,0,0,17,3
306748.59,0.0,0.0,25835955.39,26142703.98,0,0,1,0,0,0,13,1
7513581.46,7513581.46,0.0,1190957.66,8704539.12,1,0,1,0,0,0,0,0
757401.17,757401.17,0.0,0.0,0.0,1,0,0,0,0,1,13,2
269470.63,102922.0,0.0,0.0,269470.63,0,0,1,0,0,0,10,1
116304.61,228259.0,344563.61,34558.38,0.0,0,1,0,0,0,0,12,2
240255.74,0.0,0.0,531316.69,771572.43,0,0,1,0,0,0,11,1
75974.44,223792.72,147818.29,906735.44,867198.99,0,0,1,0,0,0,15,2
136376.96,99537.0,0.0,38600.6,174977.56,0,0,1,0,0,0,12,1
107606.0,136198.65,243804.65,3777866.62,3580645.94,0,1,0,0,0,0,20,0
289913.28,39909.0,0.0,0.0,289913.28,0,0,0,0,0,1,21,4
13862.3,48514.13,34651.82,0.0,0.0,0,0,0,0,1,0,19,6
70072.66,70072.66,0.0,519712.34,589784.99,1,0,1,0,0,0,4,0
656436.84,0.0,0.0,4758456.89,5414893.73,0,0,0,0,0,1,18,1
205270.33,236331.2,31060.87,4013398.79,4754499.66,0,0,1,0,0,0,12,5
31374.91,0.0,0.0,0.0,0.0,0,0,0,0,1,0,16,5
76120.13,0.0,0.0,298576.79,374696.92,0,0,1,0,0,0,15,2
552230.17,0.0,0.0,1485153.18,2037383.35,0,0,0,0,0,1,19,0
171432.54,0.0,0.0,655508.56,826941.1,0,0,1,0,0,0,14,5
334930.06,101638.0,0.0,597557.39,932487.45,0,0,0,0,0,1,13,3
30913.47,0.0,0.0,0.0,0.0,0,0,0,0,1,0,16,1
468217.77,0.0,0.0,1474958.98,1943176.76,0,0,0,0,0,1,19,0
38378.96,35722.0,74100.96,0.0,0.0,0,1,0,0,0,0,9,2
13671.68,6807.0,0.0,0.0,0.0,0,0,0,0,1,0,20,1
627088.33,627088.33,0.0,0.0,0.0,1,0,0,0,0,1,1,2
2046684.58,2046684.58,0.0,124190.88,2170875.46,1,0,1,0,0,0,17,1
155355.54,15574.0,0.0,346121.94,501477.48,0,0,1,0,0,0,17,2
79428.38,20338.0,0.0,0.0,79428.38,0,0,1,0,0,0,14,5
449086.09,0.0,0.0,5212152.82,5661238.91,0,0,0,0,0,1,18,6
26910.04,363048.14,336138.1,0.0,0.0,0,0,0,0,1,0,15,0
159480.79,47835.0,207315.79,98319.1,179526.62,0,1,0,0,0,0,18,1
43765.9,127805.0,84039.1,0.0,0.0,0,0,0,0,1,0,14,6
20421.07,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,1
180091.54,2649.0,0.0,422085.05,602176.59,0,0,1,0,0,0,11,5
23514.67,28104.0,4589.33,0.0,0.0,0,0,0,0,1,0,18,5
146729.67,146729.67,0.0,0.0,0.0,1,0,0,0,0,1,15,6
14876.33,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,0
15467.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,10,5
294218.41,6079.0,0.0,1463801.96,1758020.38,0,0,1,0,0,0,10,5
83049.84,0.0,0.0,14965554.86,15048604.7,0,0,1,0,0,0,11,1
128659.22,217722.0,89062.78,0.0,312509.68,0,0,1,0,0,0,19,1
141920.05,76.0,141996.05,0.0,0.0,0,1,0,0,0,0,14,1
184486.22,82928.0,0.0,753786.9,938273.12,0,0,1,0,0,0,9,1
164673.35,0.0,0.0,23248919.42,23413592.77,0,0,1,0,0,0,20,0
361451.82,10801.41,0.0,579566.18,941018.01,0,0,1,0,0,0,21,5
328940.57,61589.0,390529.57,1137120.51,808179.94,0,1,0,0,0,0,19,0
156691.56,156691.56,0.0,0.0,0.0,1,0,0,0,0,1,19,2
41410.51,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,2
399789.54,7675659.18,8075448.72,586531.83,186742.28,0,1,0,0,0,0,15,4
10000000.0,298478.0,0.0,0.0,17977246.26,0,0,0,0,0,1,16,5
560764.9,72816.0,0.0,3000180.47,3560945.36,0,0,0,0,0,1,13,0
396693.58,26755.0,0.0,696321.78,1093015.36,0,0,0,0,0,1,13,0
127528.92,127528.92,0.0,0.0,127528.92,1,0,1,0,0,0,5,0
62586.63,199854.7,137268.07,792111.32,854697.95,0,0,1,0,0,0,19,1
59159.8,0.0,0.0,290670.89,349830.69,0,0,1,0,0,0,11,3
79353.28,24704.0,0.0,11733.69,91086.97,0,0,1,0,0,0,17,1
34615.25,81573.0,46957.75,8389353.3,8423968.55,0,0,1,0,0,0,15,2
29403.01,76173.0,46769.99,0.0,0.0,0,0,0,0,1,0,13,3
146774.09,78.0,0.0,0.0,146774.09,0,0,1,0,0,0,18,5
208722.62,59138.0,0.0,550176.59,1162251.27,0,0,1,0,0,0,13,1
32830.82,32830.82,0.0,0.0,0.0,1,0,0,0,0,1,21,0
232174.25,0.0,0.0,311150.5,543324.75,0,0,1,0,0,0,11,3
316821.96,1790987.72,2107809.68,3312523.83,2995701.87,0,1,0,0,0,0,15,1
104332.11,1967277.92,2071610.03,241014.25,270958.85,0,1,0,0,0,0,16,5
170242.3,0.0,0.0,1262026.15,1432268.45,0,0,1,0,0,0,16,2
15487.85,0.0,0.0,0.0,0.0,0,0,0,0,1,0,13,6
381641.75,17041.0,398682.75,90421.72,0.0,0,1,0,0,0,0,14,2
143091.09,10322.0,0.0,2848564.08,2991655.16,0,0,1,0,0,0,19,3
81581.61,0.0,0.0,374760.11,456341.71,0,0,1,0,0,0,18,4
264619.91,19933.0,284552.91,1915214.04,1650594.13,0,1,0,0,0,0,21,5
248671.57,0.0,0.0,389381.42,638053.0,0,0,1,0,0,0,15,2
37767.09,79659.0,41891.91,260326.8,298093.89,0,0,1,0,0,0,12,0
48432.55,25625.0,0.0,2996079.03,3044511.58,0,0,1,0,0,0,12,5
223652.9,18712870.77,18936523.66,237560.13,13907.23,0,1,0,0,0,0,14,1
257293.26,630649.86,887943.12,803565.02,546271.76,0,1,0,0,0,0,16,0
472510.18,0.0,0.0,775922.04,1248432.22,0,0,0,0,0,1,13,1
17569.42,17569.42,0.0,276439.92,294009.34,1,0,1,0,0,0,5,6
73338.3,0.0,0.0,1011742.24,1085080.54,0,0,1,0,0,0,23,2
358035.62,19242387.69,19600423.31,3176798.43,2818762.81,0,1,0,0,0,0,18,2
170244.02,146525.8,316769.82,521563.12,351319.1,0,1,0,0,0,0,13,5
144448.12,25453.0,0.0,7.0,0.0,0,0,1,0,0,0,14,1
167079.73,1014.0,0.0,34150.76,201230.49,0,0,1,0,0,0,19,3
14760.37,23623.0,8862.63,0.0,14760.37,0,0,1,0,0,0,22,6
33829.03,11580.0,0.0,0.0,0.0,0,0,0,0,1,0,16,1
15301.32,147870.24,132568.92,0.0,0.0,0,0,0,0,1,0,12,0
323517.49,26519.0,0.0,0.0,117404.62,0,0,1,0,0,0,9,1
210048.58,1641793.35,1851841.93,832503.57,622454.99,0,1,0,0,0,0,20,5
294868.17,0.0,0.0,768831.84,1063700.01,0,0,0,0,0,1,9,1
50359.87,3587657.87,3638017.74,244070.31,193710.44,0,1,0,0,0,0,14,0
203960.0,6946219.22,7150179.23,401888.71,197928.71,0,1,0,0,0,0,11,6
311832.17,311832.17,0.0,0.0,311832.17,1,0,1,0,0,0,12,2
598491.38,0.0,0.0,827400.68,1425892.06,0,0,0,0,0,1,10,3
18224.26,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,0
21803.48,0.0,0.0,215921.93,237725.42,0,0,1,0,0,0,16,2
359355.95,42089.0,0.0,1826511.56,2185867.51,0,0,1,0,0,0,9,6
24858.53,11787.17,0.0,0.0,0.0,0,0,0,0,1,0,12,5
299994.01,22184549.93,22484543.94,3349742.09,3049748.08,0,1,0,0,0,0,14,0
105749.48,0.0,0.0,1072061.13,1177810.61,0,0,1,0,0,0,11,6
161853.82,33113.0,0.0,0.0,161853.82,0,0,1,0,0,0,20,6
174467.26,0.0,0.0,1644013.75,1818481.01,0,0,1,0,0,0,12,0
179725.06,179725.06,0.0,131709.81,311434.88,1,0,1,0,0,0,14,3
88741.08,90306.0,1564.92,4262400.53,4351141.61,0,0,1,0,0,0,18,0
11796.41,0.0,0.0,0.0,0.0,0,0,0,0,1,0,11,4
212089.74,212089.74,0.0,257758.48,469848.23,1,0,1,0,0,0,15,0
290749.98,0.0,0.0,566412.38,857162.37,0,0,0,0,0,1,13,0
58909.11,0.0,0.0,1558089.69,1616998.8,0,0,1,0,0,0,20,0
25599.4,5598.0,31197.4,0.0,0.0,0,1,0,0,0,0,11,2
20821.09,50404.0,29582.91,0.0,0.0,0,0,0,0,1,0,14,3
102259.49,5310292.75,5412552.24,244972.53,142713.04,0,1,0,0,0,0,12,4
179779.2,5940976.39,6120755.6,636821.93,457042.73,0,1,0,0,0,0,10,5
69422.48,11051.0,0.0,0.0,69422.48,0,0,1,0,0,0,10,2
25093.65,0.0,0.0,3153941.4,3179035.05,0,0,1,0,0,0,19,5
620649.95,0.0,0.0,1477654.89,2098304.84,0,0,0,0,0,1,15,4
17247.32,21230.65,3983.33,0.0,0.0,0,0,0,0,1,0,10,1
185350.4,85269.0,0.0,15494467.99,15679818.39,0,0,0,0,0,1,21,5
199216.24,203615.0,4398.76,0.0,311085.93,0,0,1,0,0,0,19,0
86662.57,0.0,0.0,306483.91,393146.48,0,0,1,0,0,0,18,1
327994.13,9276794.73,9604788.85,2555202.29,2227208.16,0,1,0,0,0,0,23,1
22546.59,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,1
13319.2,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,0
108404.58,2496.0,110900.58,97094.97,0.0,0,1,0,0,0,0,13,0
839008.91,839008.91,0.0,0.0,0.0,1,0,0,0,0,1,17,0
128143.6,6436275.35,6564418.95,168401.08,40257.47,0,1,0,0,0,0,18,1
27983.22,49362.0,77345.22,0.0,0.0,0,1,0,0,0,0,15,0
56879.57,109.0,0.0,0.0,56879.57,0,0,1,0,0,0,19,1
1101871.13,1101871.13,0.0,0.0,0.0,1,0,0,0,0,1,3,2
343972.5,343972.5,0.0,0.0,343972.5,1,0,1,0,0,0,0,1
27093.24,4226.0,0.0,0.0,0.0,0,0,0,0,1,0,11,2
444451.83,50123.0,0.0,378426.01,826904.23,0,0,1,0,0,0,10,0
14783.7,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,2
117752.82,8337286.4,8455039.22,518835.31,401082.49,0,1,0,0,0,0,9,1
126529.22,0.0,0.0,4917439.36,5043968.58,0,0,1,0,0,0,18,0
237567.35,237567.35,0.0,388830.36,626397.72,1,0,1,0,0,0,22,2
135098.88,3136.0,0.0,1707126.62,1842225.51,0,0,1,0,0,0,14,0
269230.37,16298.0,0.0,531796.25,801026.62,0,0,1,0,0,0,11,5
92001.22,92001.22,0.0,0.0,0.0,1,0,0,0,0,1,8,2
232899.83,1933262.68,2166162.51,1560658.9,1327759.07,0,1,0,0,0,0,16,2
131632.28,256638.0,125005.72,17786.34,149418.63,0,0,1,0,0,0,17,3
26969.28,0.0,0.0,0.0,0.0,0,0,0,0,1,0,15,6
88644.62,82230.0,170874.62,5326536.99,5237892.36,0,1,0,0,0,0,12,1
195126.76,55828.0,0.0,0.0,195126.76,0,0,1,0,0,0,20,3
13165.5,105374.93,92209.43,139967.58,153133.08,0,0,1,0,0,0,18,1
216125.27,15389.0,231514.27,21724.44,0.0,0,1,0,0,0,0,15,5
406774.27,354582.6,761356.87,7174497.4,6767723.13,0,1,0,0,0,0,10,5
668407.13,0.0,0.0,1233817.96,1902225.09,0,0,0,0,0,1,12,6
124378.8,0.0,0.0,225266.64,349645.44,0,0,1,0,0,0,19,3
17269.42,0.0,0.0,0.0,0.0,0,0,0,0,1,0,11,5
29608.66,50133.35,20524.68,0.0,0.0,0,0,0,0,1,0,15,0
35787.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,5
10864.52,10774.0,0.0,0.0,0.0,0,0,0,0,1,0,11,2
84997.41,40826.0,0.0,1507755.49,1592752.9,0,0,1,0,0,0,12,6
220227.64,0.0,0.0,567197.55,787425.19,0,0,1,0,0,0,13,5
221208.08,9277344.98,9498553.06,8528998.77,8307790.7,0,1,0,0,0,0,16,2
87524.67,34883.0,122407.67,0.0,0.0,0,1,0,0,0,0,21,6
29791.94,299867.0,270075.06,0.0,0.0,0,0,0,0,1,0,20,2
161400.72,13607.79,0.0,202526.03,363926.75,0,0,1,0,0,0,19,0
633710.62,0.0,0.0,3603132.6,4236843.22,0,0,1,0,0,0,16,6
60931.08,29936.0,0.0,338992.15,399923.23,0,0,1,0,0,0,11,0
24645.96,60148.64,35502.69,0.0,0.0,0,0,0,0,1,0,12,2
73060.82,30745.0,0.0,173497.69,465307.82,0,0,1,0,0,0,16,5
32447.0,0.0,0.0,463161.27,495608.27,0,0,1,0,0,0,20,1
98401.8,0.0,0.0,144700.0,123668.83,0,0,1,0,0,0,8,0
173721.66,195.0,0.0,1030591.66,1204313.32,0,0,1,0,0,0,16,0
196767.9,1357162.39,1553930.28,559625.0,362857.11,0,1,0,0,0,0,15,3
21142.16,271131.13,249988.97,0.0,0.0,0,0,0,0,1,0,9,0
139037.61,54360.0,0.0,3960564.26,4099601.87,0,0,1,0,0,0,22,5
2952467.57,2230.0,0.0,1471476.05,4423943.62,0,0,0,0,0,1,13,3
37806.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0,10,2
26988.61,0.0,0.0,67314.45,94303.06,0,0,1,0,0,0,19,2
15249.01,0.0,0.0,0.0,0.0,0,0,0,0,1,0,9,0
33570.49,2623671.89,2657242.38,961166.78,927596.29,0,1,0,0,0,0,12,1
99730.77,0.0,0.0,258883.01,358613.78,0,0,1,0,0,0,11,2
83465.18,8570.0,92035.18,100738.0,17272.82,0,1,0,0,0,0,18,2
151985.41,0.0,0.0,304646.27,456631.68,0,0,1,0,0,0,0,1
205851.09,10584.0,0.0,487575.18,693426.27,0,0,1,0,0,0,18,5
184591.47,10867.0,0.0,0.0,184591.47,0,0,1,0,0,0,22,3
23920.71,84227.0,108147.71,0.0,0.0,0,1,0,0,0,0,9,5
43442.36,20601.0,0.0,0.0,0.0,0,0,0,0,1,0,12,1
18887.22,18887.22,0.0,0.0,18887.22,1,0,1,0,0,0,6,0
18412.8,153698.23,135285.43,0.0,0.0,0,0,0,0,1,0,22,0
196617.59,181.0,0.0,341393.32,451191.41,0,0,1,0,0,0,12,2
203015.57,0.0,0.0,620562.89,823578.46,0,0,1,0,0,0,15,2
13526.39,0.0,0.0,0.0,0.0,0,0,0,0,1,0,17,6
165414.57,2172076.21,2337490.77,3808492.33,3643077.76,0,1,0,0,0,0,18,5
437365.05,21455.0,0.0,1850514.31,2287879.36,0,0,1,0,0,0,13,2
160571.7,0.0,0.0,1073025.81,1233597.5,0,0,1,0,0,0,19,2
36012.84,98033.07,62020.24,0.0,0.0,0,0,0,0,1,0,21,0
535058.08,1957939.74,2492997.82,1544418.57,1200137.82,0,1,0,0,0,0,10,2
239679.18,8125053.66,8364732.84,1677833.82,1438154.64,0,1,0,0,0,0,20,3
85017.99,85017.99,0.0,0.0,85017.99,1,0,1,0,0,0,10,0
149775.91,5923689.16,6073465.07,201400.75,51624.84,0,1,0,0,0,0,10,6
171024.67,9488.0,180512.67,0.0,0.0,0,1,0,0,0,0,9,6
372261.18,10932.0,0.0,0.0,372261.18,0,0,1,0,0,0,10,1
23124.9,0.0,0.0,381704.9,455659.04,0,0,1,0,0,0,9,0
13401.47,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,1
21396.03,181241.54,159845.51,0.0,0.0,0,0,0,0,1,0,13,6
190167.02,0.0,0.0,363567.74,553734.76,0,0,1,0,0,0,20,5
113296.36,0.0,0.0,6150950.79,6264247.15,0,0,1,0,0,0,11,0
55515.6,101138.0,45622.4,555973.2,611488.79,0,0,1,0,0,0,19,5
448049.87,424549.0,872598.87,0.0,0.0,0,1,0,0,0,0,17,6
269796.11,5540.0,275336.11,0.0,0.0,0,1,0,0,0,0,9,3
49580.58,286837.0,237256.42,1616376.36,1665956.94,0,0,1,0,0,0,18,0
68689.97,7369905.6,7438595.57,983131.09,914441.12,0,1,0,0,0,0,22,6
21961.54,9248.0,0.0,0.0,21961.54,0,0,1,0,0,0,18,0
195557.75,0.0,0.0,268809.1,464366.85,0,0,1,0,0,0,20,2
135557.06,12454332.23,12589889.29,565761.6,225022.86,0,1,0,0,0,0,17,0
842554.02,842554.02,0.0,510821.19,1353375.21,1,0,1,0,0,0,4,4
70607.36,10180.43,0.0,7472707.85,7543315.22,0,0,1,0,0,0,22,5
282916.28,176732.0,459648.28,0.0,0.0,0,1,0,0,0,0,11,3
309728.94,0.0,0.0,1037110.93,1346839.87,0,0,1,0,0,0,18,1
1549053.2,5656.0,0.0,59423.0,1107435.94,0,0,0,0,0,1,11,1
408713.07,1028.0,0.0,60592.85,469305.92,0,0,1,0,0,0,10,5
15927.95,0.0,0.0,0.0,0.0,0,0,0,0,1,0,14,6
10000000.0,19593838.63,9593838.63,0.0,0.0,1,0,0,0,0,1,18,6
72416.78,5560.0,77976.78,2024739.88,1952323.11,0,1,0,0,0,0,21,3
17871.15,399339.66,381468.5,385195.7,403066.85,0,0,1,0,0,0,15,0
255684.65,0.0,0.0,769403.85,1209226.45,0,0,1,0,0,0,11,5
10201.98,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,1
15546.1,6156986.54,6172532.64,405679.33,390133.24,0,1,0,0,0,0,10,2
264157.59,0.0,0.0,323173.32,587330.91,0,0,1,0,0,0,13,0
1143937.73,1143937.73,0.0,174260.08,1318197.81,1,0,1,0,0,0,3,4
538428.86,538428.86,0.0,0.0,538428.86,1,0,1,0,0,0,17,6
86233.65,0.0,0.0,2732351.06,2818584.71,0,0,1,0,0,0,13,6
181580.24,0.0,0.0,287215.88,468796.12,0,0,1,0,0,0,19,0
607807.41,22144.0,0.0,1074259.66,1682067.06,0,0,0,0,0,1,18,2
58863.89,58863.89,0.0,0.0,0.0,1,0,0,0,0,1,22,2
14089.19,90962.11,76872.92,0.0,0.0,0,0,0,0,1,0,15,0
24498.38,0.0,0.0,0.0,0.0,0,0,0,0,1,0,11,1
32493.91,1033.0,0.0,28214.59,60708.5,0,0,1,0,0,0,16,0
410221.64,31114.0,441335.64,0.0,0.0,0,1,0,0,0,0,16,5
25298.04,0.0,0.0,36574.37,61872.41,0,0,1,0,0,0,18,6
17419.4,0.0,0.0,0.0,0.0,0,0,0,0,1,0,17,0
454483.23,454483.23,0.0,3101746.61,3556229.83,1,0,1,0,0,0,17,6
289772.64,0.0,0.0,1214165.76,1503938.4,0,0,0,0,0,1,22,6
355617.88,0.0,0.0,993879.52,1349497.4,0,0,1,0,0,0,23,1
14837.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,3
170835.22,901510.21,1072345.42,446245.78,275410.56,0,1,0,0,0,0,14,1
246712.17,0.0,0.0,11009102.85,11255815.02,0,0,0,0,0,1,20,4
352137.86,18328.0,0.0,0.0,352137.86,0,0,1,0,0,0,10,1
20669.79,14908.0,0.0,0.0,20669.79,0,0,1,0,0,0,14,2
17655.53,716847.77,699192.24,0.0,0.0,0,0,0,0,1,0,12,2
59803.46,0.0,0.0,469169.08,528972.54,0,0,1,0,0,0,10,1
48635.17,0.0,0.0,1350156.46,1398791.64,0,0,1,0,0,0,11,0
16806.17,0.0,0.0,0.0,0.0,0,0,0,0,1,0,19,3
126207.3,39697.0,0.0,0.0,126207.3,0,0,1,0,0,0,14,0
81581.11,15546.0,0.0,120185.93,198838.28,0,0,1,0,0,0,18,0
169160.57,1837.0,0.0,1474090.89,1643251.45,0,0,0,0,0,1,11,6
12323.91,0.0,0.0,0.0,0.0,0,0,0,0,1,0,9,1
256973.96,52180.0,309153.96,12307.87,0.0,0,1,0,0,0,0,9,4
367312.16,20061.0,0.0,0.0,367312.16,0,0,1,0,0,0,11,5
351201.59,0.0,0.0,887481.85,1238683.43,0,0,1,0,0,0,20,2
4961093.21,4961093.21,0.0,0.0,0.0,1,0,0,0,0,1,23,1
429173.68,31067.0,0.0,0.0,429173.68,0,0,1,0,0,0,16,1
373930.87,203458.0,0.0,317986.37,691917.24,0,0,1,0,0,0,11,6
348130.08,24449.0,0.0,298541.4,646671.48,0,0,1,0,0,0,9,1
365212.14,83059.0,448271.14,0.0,0.0,0,1,0,0,0,0,15,0
221181.39,2825809.69,3046991.08,14619221.26,14398039.87,0,1,0,0,0,0,12,0
91093.56,10067483.59,10158577.16,11278143.34,11187049.78,0,1,0,0,0,0,17,6
17549.35,21252.0,3702.65,0.0,0.0,0,0,0,0,1,0,15,6
47721.95,47721.95,0.0,39484.71,87206.65,1,0,1,0,0,0,7,2
12321.6,0.0,0.0,0.0,0.0,0,0,0,0,1,0,18,1
55160.33,154956.08,99795.75,0.0,0.0,0,0,0,0,1,0,21,1
136165.43,0.0,0.0,1089544.77,1225710.2,0,0,1,0,0,0,16,6
28924.58,0.0,0.0,0.0,28924.58,0,0,1,0,0,0,13,0
12773.34,0.0,0.0,0.0,0.0,0,0,0,0,1,0,20,2
18404.65,163805.32,145400.67,0.0,0.0,0,0,0,0,1,0,23,2
210687.18,128.0,210815.18,5607462.63,5396775.45,0,1,0,0,0,0,15,1
126967.23,49844.0,0.0,1821082.82,1948050.05,0,0,1,0,0,0,21,3
963532.14,963532.14,0.0,0.0,0.0,1,0,0,0,0,1,2,0
11630.38,11630.38,0.0,0.0,0.0,1,0,0,0,0,1,11,1
350238.02,607578.0,257339.98,80380.21,430618.23,0,0,1,0,0,0,17,5
106047.88,230199.35,336247.22,1739543.62,1633495.74,0,1,0,0,0,0,22,2
609088.19,22067.0,0.0,0.0,609088.19,0,0,0,0,0,1,17,6
86469.74,169563.0,256032.74,2426550.76,2340081.02,0,1,0,0,0,0,18,5
21215.52,0.0,0.0,0.0,0.0,0,0,0,0,1,0,12,2
3242183.64,3242183.64,0.0,0.0,0.0,1,0,0,0,0,1,7,3
115005.02,0.0,0.0,1385798.64,1500803.66,0,0,1,0,0,0,9,0
131864.78,1675.0,0.0,102790.9,234655.68,0,0,1,0,0,0,9,2
11506.68,0.0,0.0,0.0,0.0,0,0,0,0,1,0,15,0
24212.85,42147.0,17934.15,235463.28,259676.13,0,0,1,0,0,0,20,0
266747.97,0.0,0.0,304577.34,571325.31,0,0,1,0,0,0,17,0
162756.9,162756.9,0.0,927190.11,1089947.01,1,0,1,0,0,0,7,5
27411.96,1275.0,0.0,729247.41,756659.38,0,0,1,0,0,0,10,6
101912.92,0.0,0.0,5670259.12,6173531.62,0,0,1,0,0,0,14,5
28976.46,10029.0,0.0,0.0,0.0,0,0,0,0,1,0,18,5
181209.28,11342.0,0.0,0.0,181209.28,0,0,1,0,0,0,11,5
221428.35,0.0,0.0,230220.0,451648.35,0,0,1,0,0,0,12,3
11569.94,33568.0,21998.06,0.0,11569.94,0,0,1,0,0,0,10,5
178268.49,15760.0,0.0,279.0,178547.49,0,0,1,0,0,0,12,4
197597.08,6320319.32,6517916.4,4738330.02,4540732.94,0,1,0,0,0,0,11,3
116618.88,20611884.43,20728503.31,576654.04,460035.16,0,1,0,0,0,0,15,0
21508.27,3103957.72,3125465.99,808224.99,786716.73,0,1,0,0,0,0,23,4
245695.95,10541.0,256236.95,0.0,0.0,0,1,0,0,0,0,12,4
15332.2,167126.04,151793.84,0.0,0.0,0,0,0,0,1,0,11,0
42805.76,107602.48,64796.72,44609.52,87415.28,0,0,0,0,0,1,14,0
701762.37,0.0,0.0,2161003.5,2862765.87,0,0,0,0,0,1,16,0
1743419.91,16703.0,0.0,3874233.19,5617653.1,0,0,0,0,0,1,13,2
258355.42,258355.42,0.0,0.0,0.0,1,0,0,0,0,1,22,2
240228.49,2037.0,0.0,102731.71,342960.2,0,0,1,0,0,0,20,2
25722.64,0.0,0.0,1213256.24,1238978.87,0,0,0,0,0,1,0,3
